"","studentDist","studentTime","leader","clusters","ClustAlg","Catchment"
"2086",1673,36.6,FALSE,4,"kMeans",18
"2087",871,18.35,FALSE,4,"kMeans",18
"2088",1109,24.03,TRUE,5,"kMeans",18
"2089",432,8.85,FALSE,5,"kMeans",18
"2090",155,3.12,FALSE,5,"kMeans",18
"2091",1765,37.25,TRUE,6,"kMeans",18
"2092",1119,23.28,FALSE,6,"kMeans",18
"2093",1042,21.65,FALSE,6,"kMeans",18
"2094",919,19.13,FALSE,6,"kMeans",18
"2095",549,11.18,FALSE,6,"kMeans",18
"2096",3042,65.22,TRUE,7,"kMeans",18
"2097",1277,27.77,FALSE,7,"kMeans",18
"2098",1197,26.02,FALSE,7,"kMeans",18
"2099",877,19.37,FALSE,7,"kMeans",18
"2100",869,19.2,FALSE,7,"kMeans",18
"2101",1450,31,TRUE,1,"Hier",18
"2102",1292,27.4,FALSE,1,"Hier",18
"2103",949,19.92,FALSE,1,"Hier",18
"2104",549,11.18,FALSE,1,"Hier",18
"2105",2609,56.07,TRUE,2,"Hier",18
"2106",1133,25.85,FALSE,2,"Hier",18
"2107",835,18.7,FALSE,2,"Hier",18
"2108",1921,41.78,TRUE,3,"Hier",18
"2109",1069,23.87,FALSE,3,"Hier",18
"2110",902,20.28,FALSE,3,"Hier",18
"2111",801,18.15,FALSE,3,"Hier",18
"2112",709,16.03,FALSE,3,"Hier",18
"2113",455,10.43,FALSE,3,"Hier",18
"2114",1454,31.97,TRUE,4,"Hier",18
"2115",1018,22.52,FALSE,4,"Hier",18
"2116",1012,22.35,FALSE,4,"Hier",18
"2117",722,15.7,FALSE,4,"Hier",18
"2118",648,13.95,FALSE,4,"Hier",18
"2119",2409,52.47,TRUE,5,"Hier",18
"2120",1279,26.87,FALSE,5,"Hier",18
"2121",1041,21.48,FALSE,5,"Hier",18
"2122",2052,43.33,TRUE,6,"Hier",18
"2123",886,19.1,FALSE,6,"Hier",18
"2124",432,8.85,FALSE,6,"Hier",18
"2125",155,3.12,FALSE,6,"Hier",18
"2126",1605,33.87,TRUE,7,"Hier",18
"2127",1166,24.78,FALSE,7,"Hier",18
"2128",1025,21.32,FALSE,7,"Hier",18
"2129",914,18.8,FALSE,7,"Hier",18
"2130",836,17.17,FALSE,7,"Hier",18
"2131",1484,31.35,TRUE,1,"Fuzzy",18
"2132",1234,25.6,FALSE,1,"Fuzzy",18
"2133",991,20.52,FALSE,1,"Fuzzy",18
"2134",914,18.88,FALSE,1,"Fuzzy",18
"2135",791,16.37,FALSE,1,"Fuzzy",18
"2136",1472,31.55,TRUE,2,"Fuzzy",18
"2137",1359,28.95,FALSE,2,"Fuzzy",18
"2138",1127,23.9,FALSE,2,"Fuzzy",18
"2139",590,12.38,FALSE,2,"Fuzzy",18
"2140",576,11.85,TRUE,3,"Fuzzy",18
"2141",549,11.18,FALSE,3,"Fuzzy",18
"2142",1454,31.97,TRUE,4,"Fuzzy",18
"2143",1018,22.52,FALSE,4,"Fuzzy",18
"2144",1012,22.35,FALSE,4,"Fuzzy",18
"2145",722,15.7,FALSE,4,"Fuzzy",18
"2146",648,13.95,FALSE,4,"Fuzzy",18
"2147",1794,40.42,TRUE,5,"Fuzzy",18
"2148",1631,36.77,FALSE,5,"Fuzzy",18
"2149",1299,30.05,FALSE,5,"Fuzzy",18
"2150",898,20.48,FALSE,5,"Fuzzy",18
"2151",801,18.37,FALSE,5,"Fuzzy",18
"2152",714,16.23,FALSE,5,"Fuzzy",18
"2153",557,12.65,FALSE,5,"Fuzzy",18
"2154",455,10.43,FALSE,5,"Fuzzy",18
"2155",2052,43.33,TRUE,6,"Fuzzy",18
"2156",886,19.1,FALSE,6,"Fuzzy",18
"2157",432,8.85,FALSE,6,"Fuzzy",18
"2158",155,3.12,FALSE,6,"Fuzzy",18
"2159",1310,27.43,TRUE,7,"Fuzzy",18
"2160",871,18.35,FALSE,7,"Fuzzy",18
"2161",1014,21.3,TRUE,1,"kNN",19
"2162",769,16.57,FALSE,1,"kNN",19
"2163",636,13.87,FALSE,1,"kNN",19
"2164",405,9.08,FALSE,1,"kNN",19
"2165",2446,50.72,TRUE,2,"kNN",19
"2166",2183,45.02,FALSE,2,"kNN",19
"2167",1445,31.43,FALSE,2,"kNN",19
"2168",1224,26.32,FALSE,2,"kNN",19
"2169",833,18.73,FALSE,2,"kNN",19
"2170",763,17.1,FALSE,2,"kNN",19
"2171",590,13.1,FALSE,2,"kNN",19
"2172",1126,25.15,TRUE,3,"kNN",19
"2173",1045,23.15,FALSE,3,"kNN",19
"2174",886,19.6,FALSE,3,"kNN",19
"2175",797,17.8,FALSE,3,"kNN",19
"2176",998,21.48,TRUE,4,"kNN",19
"2177",880,18.87,FALSE,4,"kNN",19
"2178",700,15.45,FALSE,4,"kNN",19
"2179",991,22.22,TRUE,5,"kNN",19
"2180",937,21.15,FALSE,5,"kNN",19
"2181",779,17.48,FALSE,5,"kNN",19
"2182",348,8.08,FALSE,5,"kNN",19
"2183",733,16.4,TRUE,6,"kNN",19
"2184",1221,25.73,TRUE,7,"kNN",19
"2185",769,16.4,FALSE,7,"kNN",19
"2186",186,4.03,FALSE,7,"kNN",19
"2187",1408,30.18,TRUE,8,"kNN",19
"2188",1228,25.95,FALSE,8,"kNN",19
"2189",917,19.4,FALSE,8,"kNN",19
"2190",903,19.12,FALSE,8,"kNN",19
"2191",1860,40.1,TRUE,1,"kMeans",19
"2192",877,18.17,FALSE,1,"kMeans",19
"2193",1192,24.9,TRUE,2,"kMeans",19
"2194",763,16.85,FALSE,2,"kMeans",19
"2195",542,11.73,FALSE,2,"kMeans",19
"2196",1656,34.17,TRUE,3,"kMeans",19
"2197",793,15.73,FALSE,3,"kMeans",19
"2198",186,4.03,FALSE,3,"kMeans",19
"2199",1978,43.9,TRUE,4,"kMeans",19
"2200",833,18.73,FALSE,4,"kMeans",19
"2201",763,17.1,FALSE,4,"kMeans",19
"2202",590,13.1,FALSE,4,"kMeans",19
"2203",1025,21.83,TRUE,5,"kMeans",19
"2204",662,13.78,FALSE,5,"kMeans",19
"2205",537,11.43,FALSE,5,"kMeans",19
"2206",1504,34.05,TRUE,6,"kMeans",19
"2207",1281,28.82,FALSE,6,"kMeans",19
"2208",1105,25.07,FALSE,6,"kMeans",19
"2209",1016,23.27,FALSE,6,"kMeans",19
"2210",919,20.92,FALSE,6,"kMeans",19
"2211",771,17.5,FALSE,6,"kMeans",19
"2212",1627,34.75,TRUE,7,"kMeans",19
"2213",1175,25.42,FALSE,7,"kMeans",19
"2214",1001,21.95,FALSE,7,"kMeans",19
"2215",808,18.28,FALSE,7,"kMeans",19
"2216",348,8.08,FALSE,7,"kMeans",19
"2217",1408,30.18,TRUE,8,"kMeans",19
"2218",1228,25.95,FALSE,8,"kMeans",19
"2219",917,19.4,FALSE,8,"kMeans",19
"2220",903,19.12,FALSE,8,"kMeans",19
"2221",1157,25.2,TRUE,1,"Hier",19
"2222",763,16.85,FALSE,1,"Hier",19
"2223",542,11.73,FALSE,1,"Hier",19
"2224",1463,33.23,TRUE,2,"Hier",19
"2225",782,17.7,FALSE,2,"Hier",19
"2226",348,8.08,FALSE,2,"Hier",19
"2227",2911,62.25,TRUE,3,"Hier",19
"2228",1403,29.23,FALSE,3,"Hier",19
"2229",833,18.73,FALSE,3,"Hier",19
"2230",763,17.1,FALSE,3,"Hier",19
"2231",590,13.1,FALSE,3,"Hier",19
"2232",973,20.95,TRUE,4,"Hier",19
"2233",713,15.72,FALSE,4,"Hier",19
"2234",555,12.05,FALSE,4,"Hier",19
"2235",1236,26.22,TRUE,5,"Hier",19
"2236",873,18.17,FALSE,5,"Hier",19
"2237",748,15.82,FALSE,5,"Hier",19
"2238",615,13.12,FALSE,5,"Hier",19
"2239",1504,34.05,TRUE,6,"Hier",19
"2240",1281,28.82,FALSE,6,"Hier",19
"2241",1105,25.07,FALSE,6,"Hier",19
"2242",1016,23.27,FALSE,6,"Hier",19
"2243",919,20.92,FALSE,6,"Hier",19
"2244",771,17.5,FALSE,6,"Hier",19
"2245",402,8.88,TRUE,7,"Hier",19
"2246",186,4.03,FALSE,7,"Hier",19
"2247",1408,30.18,TRUE,8,"Hier",19
"2248",1228,25.95,FALSE,8,"Hier",19
"2249",917,19.4,FALSE,8,"Hier",19
"2250",903,19.12,FALSE,8,"Hier",19
"2251",1171,23.17,TRUE,1,"Fuzzy",19
"2252",926,18.43,FALSE,1,"Fuzzy",19
"2253",793,15.73,FALSE,1,"Fuzzy",19
"2254",186,4.03,FALSE,1,"Fuzzy",19
"2255",1666,34.93,TRUE,2,"Fuzzy",19
"2256",1403,29.23,FALSE,2,"Fuzzy",19
"2257",833,18.73,FALSE,2,"Fuzzy",19
"2258",763,17.1,FALSE,2,"Fuzzy",19
"2259",590,13.1,FALSE,2,"Fuzzy",19
"2260",1074,23.97,TRUE,3,"Fuzzy",19
"2261",993,21.97,FALSE,3,"Fuzzy",19
"2262",834,18.42,FALSE,3,"Fuzzy",19
"2263",1196,25.55,TRUE,4,"Fuzzy",19
"2264",1078,22.93,FALSE,4,"Fuzzy",19
"2265",797,17.8,FALSE,4,"Fuzzy",19
"2266",700,15.45,FALSE,4,"Fuzzy",19
"2267",767,16.78,TRUE,5,"Fuzzy",19
"2268",713,15.72,FALSE,5,"Fuzzy",19
"2269",555,12.05,FALSE,5,"Fuzzy",19
"2270",1421,31.53,TRUE,6,"Fuzzy",19
"2271",1005,22.02,FALSE,6,"Fuzzy",19
"2272",793,17.93,FALSE,6,"Fuzzy",19
"2273",348,8.08,FALSE,6,"Fuzzy",19
"2274",1686,34.1,TRUE,7,"Fuzzy",19
"2275",998,20.67,FALSE,7,"Fuzzy",19
"2276",706,15.55,FALSE,7,"Fuzzy",19
"2277",1408,30.18,TRUE,8,"Fuzzy",19
"2278",1228,25.95,FALSE,8,"Fuzzy",19
"2279",917,19.4,FALSE,8,"Fuzzy",19
"2280",903,19.12,FALSE,8,"Fuzzy",19
"2281",1437,31.07,TRUE,1,"kNN",20
"2282",1283,27.58,FALSE,1,"kNN",20
"2283",945,20.25,FALSE,1,"kNN",20
"2284",853,18.32,FALSE,1,"kNN",20
"2285",670,14.5,FALSE,1,"kNN",20
"2286",519,11.18,FALSE,1,"kNN",20
"2287",353,7.73,FALSE,1,"kNN",20
"2288",842,17.6,TRUE,2,"kNN",20
"2289",676,14.33,FALSE,2,"kNN",20
"2290",606,12.67,FALSE,2,"kNN",20
"2291",387,7.92,FALSE,2,"kNN",20
"2292",1135,24.15,TRUE,3,"kNN",20
"2293",1051,22.22,FALSE,3,"kNN",20
"2294",729,15.65,FALSE,3,"kNN",20
"2295",698,15.03,FALSE,3,"kNN",20
"2296",383,7.97,FALSE,3,"kNN",20
"2297",965,20.5,TRUE,4,"kNN",20
"2298",817,17.3,FALSE,4,"kNN",20
"2299",379,8.33,FALSE,4,"kNN",20
"2300",709,14.75,TRUE,5,"kNN",20
"2301",501,10.28,FALSE,5,"kNN",20
"2302",491,10.07,FALSE,5,"kNN",20
"2303",84,1.85,FALSE,5,"kNN",20
"2304",340,6.93,TRUE,6,"kNN",20
"2305",1474,31.77,TRUE,7,"kNN",20
"2306",1465,31.58,FALSE,7,"kNN",20
"2307",1411,30.57,FALSE,7,"kNN",20
"2308",1286,28.25,FALSE,7,"kNN",20
"2309",702,14.87,FALSE,7,"kNN",20
"2310",616,13.18,FALSE,7,"kNN",20
"2311",1639,34.92,TRUE,1,"kMeans",20
"2312",737,15.45,FALSE,1,"kMeans",20
"2313",665,13.77,FALSE,1,"kMeans",20
"2314",460,9.77,FALSE,1,"kMeans",20
"2315",1512,32.15,TRUE,2,"kMeans",20
"2316",868,18.83,FALSE,2,"kMeans",20
"2317",768,16.52,FALSE,2,"kMeans",20
"2318",725,15.5,FALSE,2,"kMeans",20
"2319",613,13.08,TRUE,3,"kMeans",20
"2320",529,11.15,FALSE,3,"kMeans",20
"2321",383,7.97,FALSE,3,"kMeans",20
"2322",1500,31.55,TRUE,4,"kMeans",20
"2323",1040,22.28,FALSE,4,"kMeans",20
"2324",632,13.18,FALSE,4,"kMeans",20
"2325",387,7.92,FALSE,4,"kMeans",20
"2326",1735,35.72,TRUE,5,"kMeans",20
"2327",793,17.02,FALSE,5,"kMeans",20
"2328",762,16.4,FALSE,5,"kMeans",20
"2329",627,13.2,FALSE,5,"kMeans",20
"2330",557,11.53,FALSE,5,"kMeans",20
"2331",1587,32.75,TRUE,6,"kMeans",20
"2332",1056,21.85,FALSE,6,"kMeans",20
"2333",987,20.27,FALSE,6,"kMeans",20
"2334",642,13.27,FALSE,6,"kMeans",20
"2335",524,10.92,FALSE,6,"kMeans",20
"2336",375,7.88,FALSE,6,"kMeans",20
"2337",1564,33.93,TRUE,7,"kMeans",20
"2338",491,10.07,FALSE,7,"kMeans",20
"2339",481,9.85,FALSE,7,"kMeans",20
"2340",84,1.85,FALSE,7,"kMeans",20
"2341",1461,31.9,TRUE,1,"Hier",20
"2342",1261,27.62,FALSE,1,"Hier",20
"2343",1110,24.47,FALSE,1,"Hier",20
"2344",1079,23.85,FALSE,1,"Hier",20
"2345",944,20.65,FALSE,1,"Hier",20
"2346",664,14.2,FALSE,1,"Hier",20
"2347",529,11.15,FALSE,1,"Hier",20
"2348",383,7.97,FALSE,1,"Hier",20
"2349",1112,24.32,TRUE,2,"Hier",20
"2350",765,16.68,FALSE,2,"Hier",20
"2351",614,13.37,FALSE,2,"Hier",20
"2352",448,9.92,FALSE,2,"Hier",20
"2353",379,8.33,FALSE,2,"Hier",20
"2354",1043,21.68,TRUE,3,"Hier",20
"2355",491,10.07,FALSE,3,"Hier",20
"2356",481,9.85,FALSE,3,"Hier",20
"2357",84,1.85,FALSE,3,"Hier",20
"2358",1020,22.07,TRUE,4,"Hier",20
"2359",872,18.87,FALSE,4,"Hier",20
"2360",702,14.87,FALSE,4,"Hier",20
"2361",616,13.18,FALSE,4,"Hier",20
"2362",1469,30.18,TRUE,5,"Hier",20
"2363",642,13.28,FALSE,5,"Hier",20
"2364",524,10.93,FALSE,5,"Hier",20
"2365",1427,29.52,TRUE,6,"Hier",20
"2366",583,12.05,FALSE,6,"Hier",20
"2367",817,17.23,TRUE,7,"Hier",20
"2368",808,17.05,FALSE,7,"Hier",20
"2369",754,16.03,FALSE,7,"Hier",20
"2370",629,13.72,FALSE,7,"Hier",20
"2371",1220,25.97,TRUE,1,"Fuzzy",20
"2372",1019,21.55,FALSE,1,"Fuzzy",20
"2373",906,19.2,FALSE,1,"Fuzzy",20
"2374",673,14.57,FALSE,1,"Fuzzy",20
"2375",448,9.92,FALSE,1,"Fuzzy",20
"2376",379,8.33,FALSE,1,"Fuzzy",20
"2377",1040,22.1,TRUE,2,"Fuzzy",20
"2378",874,18.83,FALSE,2,"Fuzzy",20
"2379",725,15.63,FALSE,2,"Fuzzy",20
"2380",701,15.02,FALSE,2,"Fuzzy",20
"2381",383,7.97,FALSE,2,"Fuzzy",20
"2382",1301,28.22,TRUE,3,"Fuzzy",20
"2383",1217,26.28,FALSE,3,"Fuzzy",20
"2384",975,21.4,FALSE,3,"Fuzzy",20
"2385",814,17.68,FALSE,3,"Fuzzy",20
"2386",569,12.42,FALSE,3,"Fuzzy",20
"2387",309,6.68,FALSE,3,"Fuzzy",20
"2388",1026,22.13,TRUE,4,"Fuzzy",20
"2389",724,15.43,FALSE,4,"Fuzzy",20
"2390",652,13.75,FALSE,4,"Fuzzy",20
"2391",709,14.75,TRUE,5,"Fuzzy",20
"2392",501,10.28,FALSE,5,"Fuzzy",20
"2393",491,10.07,FALSE,5,"Fuzzy",20
"2394",84,1.85,FALSE,5,"Fuzzy",20
"2395",604,12.6,TRUE,6,"Fuzzy",20
"2396",460,9.77,FALSE,6,"Fuzzy",20
"2397",817,17.23,TRUE,7,"Fuzzy",20
"2398",808,17.05,FALSE,7,"Fuzzy",20
"2399",754,16.03,FALSE,7,"Fuzzy",20
"2400",629,13.72,FALSE,7,"Fuzzy",20
"2401",1077,22.5,TRUE,1,"kNN",21
"2402",754,15.92,FALSE,1,"kNN",21
"2403",600,13,FALSE,1,"kNN",21
"2404",396,8.2,FALSE,1,"kNN",21
"2405",348,7.1,FALSE,1,"kNN",21
"2406",256,5.28,FALSE,1,"kNN",21
"2407",730,15.63,TRUE,2,"kNN",21
"2408",522,10.97,FALSE,2,"kNN",21
"2409",986,22.03,TRUE,3,"kNN",21
"2410",740,16.05,FALSE,3,"kNN",21
"2411",561,12.13,FALSE,3,"kNN",21
"2412",585,13.4,TRUE,4,"kNN",21
"2413",433,9.95,FALSE,4,"kNN",21
"2414",700,15.08,TRUE,5,"kNN",21
"2415",697,15.02,FALSE,5,"kNN",21
"2416",848,18.78,TRUE,6,"kNN",21
"2417",533,11.83,FALSE,6,"kNN",21
"2418",336,7.08,FALSE,6,"kNN",21
"2419",689,15.88,TRUE,7,"kNN",21
"2420",460,10.68,FALSE,7,"kNN",21
"2421",946,20.93,TRUE,8,"kNN",21
"2422",934,20.62,FALSE,8,"kNN",21
"2423",857,19.23,FALSE,8,"kNN",21
"2424",717,16.32,FALSE,8,"kNN",21
"2425",1175,24.88,TRUE,9,"kNN",21
"2426",958,20.02,FALSE,9,"kNN",21
"2427",853,17.62,FALSE,9,"kNN",21
"2428",799,16.4,FALSE,9,"kNN",21
"2429",660,13.47,FALSE,9,"kNN",21
"2430",402,8.18,FALSE,9,"kNN",21
"2431",1076,22.55,TRUE,1,"kMeans",21
"2432",770,16.15,FALSE,1,"kMeans",21
"2433",579,12.2,FALSE,1,"kMeans",21
"2434",425,9.28,FALSE,1,"kMeans",21
"2435",1734,37.05,TRUE,2,"kMeans",21
"2436",926,19.38,FALSE,2,"kMeans",21
"2437",865,18.17,FALSE,2,"kMeans",21
"2438",755,15.77,FALSE,2,"kMeans",21
"2439",1308,29.27,TRUE,3,"kMeans",21
"2440",533,11.83,FALSE,3,"kMeans",21
"2441",336,7.08,FALSE,3,"kMeans",21
"2442",1507,32.92,TRUE,4,"kMeans",21
"2443",595,12.07,FALSE,4,"kMeans",21
"2444",1248,27.78,TRUE,5,"kMeans",21
"2445",644,14.75,FALSE,5,"kMeans",21
"2446",460,10.68,FALSE,5,"kMeans",21
"2447",1119,25.02,TRUE,6,"kMeans",21
"2448",894,19.95,FALSE,6,"kMeans",21
"2449",821,18.57,FALSE,6,"kMeans",21
"2450",717,16.32,FALSE,6,"kMeans",21
"2451",1415,31.75,TRUE,7,"kMeans",21
"2452",740,16.05,FALSE,7,"kMeans",21
"2453",561,12.13,FALSE,7,"kMeans",21
"2454",1970,43.53,TRUE,8,"kMeans",21
"2455",697,15.02,FALSE,8,"kMeans",21
"2456",791,16.33,TRUE,9,"kMeans",21
"2457",507,10.4,FALSE,9,"kMeans",21
"2458",416,8.5,FALSE,9,"kMeans",21
"2459",353,7.4,FALSE,9,"kMeans",21
"2460",256,5.28,FALSE,9,"kMeans",21
"2461",746,15.98,TRUE,1,"Hier",21
"2462",641,13.3,FALSE,1,"Hier",21
"2463",563,11.48,FALSE,1,"Hier",21
"2464",500,10.38,FALSE,1,"Hier",21
"2465",402,8.18,FALSE,1,"Hier",21
"2466",1360,29.67,TRUE,2,"Hier",21
"2467",544,11.75,FALSE,2,"Hier",21
"2468",318,7,FALSE,2,"Hier",21
"2469",986,22.03,TRUE,3,"Hier",21
"2470",740,16.05,FALSE,3,"Hier",21
"2471",561,12.13,FALSE,3,"Hier",21
"2472",777,17.75,TRUE,4,"Hier",21
"2473",616,14.02,FALSE,4,"Hier",21
"2474",433,9.95,FALSE,4,"Hier",21
"2475",700,15.08,TRUE,5,"Hier",21
"2476",697,15.02,FALSE,5,"Hier",21
"2477",1746,38.2,TRUE,6,"Hier",21
"2478",893,18.62,FALSE,6,"Hier",21
"2479",788,16.22,FALSE,6,"Hier",21
"2480",734,15,FALSE,6,"Hier",21
"2481",1305,29.32,TRUE,7,"Hier",21
"2482",894,19.95,FALSE,7,"Hier",21
"2483",821,18.57,FALSE,7,"Hier",21
"2484",717,16.32,FALSE,7,"Hier",21
"2485",1637,35.73,TRUE,8,"Hier",21
"2486",595,12.07,FALSE,8,"Hier",21
"2487",1321,26.73,TRUE,9,"Hier",21
"2488",859,17.83,FALSE,9,"Hier",21
"2489",721,14.92,FALSE,9,"Hier",21
"2490",522,10.97,FALSE,9,"Hier",21
"2491",1177,25.17,TRUE,1,"Fuzzy",21
"2492",1072,22.48,FALSE,1,"Fuzzy",21
"2493",994,20.67,FALSE,1,"Fuzzy",21
"2494",931,19.57,FALSE,1,"Fuzzy",21
"2495",833,17.37,FALSE,1,"Fuzzy",21
"2496",595,12.07,FALSE,1,"Fuzzy",21
"2497",978,20.82,TRUE,2,"Fuzzy",21
"2498",770,16.15,FALSE,2,"Fuzzy",21
"2499",579,12.2,FALSE,2,"Fuzzy",21
"2500",425,9.28,FALSE,2,"Fuzzy",21
"2501",986,22.03,TRUE,3,"Fuzzy",21
"2502",740,16.05,FALSE,3,"Fuzzy",21
"2503",561,12.13,FALSE,3,"Fuzzy",21
"2504",585,13.4,TRUE,4,"Fuzzy",21
"2505",433,9.95,FALSE,4,"Fuzzy",21
"2506",700,15.08,TRUE,5,"Fuzzy",21
"2507",697,15.02,FALSE,5,"Fuzzy",21
"2508",848,18.78,TRUE,6,"Fuzzy",21
"2509",533,11.83,FALSE,6,"Fuzzy",21
"2510",336,7.08,FALSE,6,"Fuzzy",21
"2511",689,15.88,TRUE,7,"Fuzzy",21
"2512",460,10.68,FALSE,7,"Fuzzy",21
"2513",946,20.93,TRUE,8,"Fuzzy",21
"2514",934,20.62,FALSE,8,"Fuzzy",21
"2515",857,19.23,FALSE,8,"Fuzzy",21
"2516",717,16.32,FALSE,8,"Fuzzy",21
"2517",1110,23.48,TRUE,9,"Fuzzy",21
"2518",893,18.62,FALSE,9,"Fuzzy",21
"2519",788,16.22,FALSE,9,"Fuzzy",21
"2520",734,15,FALSE,9,"Fuzzy",21
"2521",1548,35.12,TRUE,1,"kNN",22
"2522",1485,33.75,FALSE,1,"kNN",22
"2523",1465,33.32,FALSE,1,"kNN",22
"2524",1411,32.17,FALSE,1,"kNN",22
"2525",1359,31.05,FALSE,1,"kNN",22
"2526",1211,27.63,FALSE,1,"kNN",22
"2527",1179,26.87,FALSE,1,"kNN",22
"2528",620,13.88,FALSE,1,"kNN",22
"2529",1196,26.63,TRUE,2,"kNN",22
"2530",1066,23.9,FALSE,2,"kNN",22
"2531",773,17.22,FALSE,2,"kNN",22
"2532",558,11.93,FALSE,2,"kNN",22
"2533",1647,36.7,TRUE,3,"kNN",22
"2534",1383,30.78,FALSE,3,"kNN",22
"2535",1379,30.7,FALSE,3,"kNN",22
"2536",991,22.57,FALSE,3,"kNN",22
"2537",819,18.43,FALSE,3,"kNN",22
"2538",407,8.9,FALSE,3,"kNN",22
"2539",1095,23.37,TRUE,4,"kNN",22
"2540",921,19.3,FALSE,4,"kNN",22
"2541",840,17.67,FALSE,4,"kNN",22
"2542",821,17.3,FALSE,4,"kNN",22
"2543",793,16.75,FALSE,4,"kNN",22
"2544",604,12.62,FALSE,4,"kNN",22
"2545",789,17.6,TRUE,5,"kNN",22
"2546",507,11.58,FALSE,5,"kNN",22
"2547",472,10.68,FALSE,5,"kNN",22
"2548",248,5.32,FALSE,5,"kNN",22
"2549",229,4.87,FALSE,5,"kNN",22
"2550",202,4.28,FALSE,5,"kNN",22
"2551",1416,32.02,TRUE,1,"kMeans",22
"2552",1353,30.65,FALSE,1,"kMeans",22
"2553",1333,30.22,FALSE,1,"kMeans",22
"2554",1279,29.07,FALSE,1,"kMeans",22
"2555",1227,27.95,FALSE,1,"kMeans",22
"2556",1079,24.53,FALSE,1,"kMeans",22
"2557",1047,23.77,FALSE,1,"kMeans",22
"2558",726,16.07,TRUE,2,"kMeans",22
"2559",596,13.33,FALSE,2,"kMeans",22
"2560",303,6.65,FALSE,2,"kMeans",22
"2561",1324,29.62,TRUE,3,"kMeans",22
"2562",955,21.33,FALSE,3,"kMeans",22
"2563",863,19.38,FALSE,3,"kMeans",22
"2564",664,15.25,FALSE,3,"kMeans",22
"2565",1402,30.08,TRUE,4,"kMeans",22
"2566",1228,26.02,FALSE,4,"kMeans",22
"2567",1147,24.38,FALSE,4,"kMeans",22
"2568",1128,24.02,FALSE,4,"kMeans",22
"2569",1100,23.47,FALSE,4,"kMeans",22
"2570",955,20.72,FALSE,4,"kMeans",22
"2571",787,16.8,FALSE,4,"kMeans",22
"2572",407,8.9,FALSE,4,"kMeans",22
"2573",975,21.58,TRUE,5,"kMeans",22
"2574",966,21.38,FALSE,5,"kMeans",22
"2575",947,20.93,FALSE,5,"kMeans",22
"2576",920,20.35,FALSE,5,"kMeans",22
"2577",624,13.95,FALSE,5,"kMeans",22
"2578",581,13.05,FALSE,5,"kMeans",22
"2579",377,8.32,FALSE,5,"kMeans",22
"2580",374,8.23,FALSE,5,"kMeans",22
"2581",1416,32.02,TRUE,1,"Hier",22
"2582",1353,30.65,FALSE,1,"Hier",22
"2583",1333,30.22,FALSE,1,"Hier",22
"2584",1279,29.07,FALSE,1,"Hier",22
"2585",1227,27.95,FALSE,1,"Hier",22
"2586",1079,24.53,FALSE,1,"Hier",22
"2587",1047,23.77,FALSE,1,"Hier",22
"2588",1067,23.85,TRUE,2,"Hier",22
"2589",726,16.4,FALSE,2,"Hier",22
"2590",722,16.32,FALSE,2,"Hier",22
"2591",507,11.58,FALSE,2,"Hier",22
"2592",472,10.68,FALSE,2,"Hier",22
"2593",617,13.25,TRUE,3,"Hier",22
"2594",261,5.5,FALSE,3,"Hier",22
"2595",242,5.05,FALSE,3,"Hier",22
"2596",215,4.47,FALSE,3,"Hier",22
"2597",0,0,FALSE,3,"Hier",22
"2598",2086,45.82,TRUE,4,"Hier",22
"2599",870,19.93,FALSE,4,"Hier",22
"2600",698,15.8,FALSE,4,"Hier",22
"2601",620,13.88,FALSE,4,"Hier",22
"2602",1916,42.2,TRUE,5,"Hier",22
"2603",1343,29.7,FALSE,5,"Hier",22
"2604",1011,21.8,FALSE,5,"Hier",22
"2605",828,17.2,FALSE,5,"Hier",22
"2606",747,15.57,FALSE,5,"Hier",22
"2607",728,15.2,FALSE,5,"Hier",22
"2608",700,14.65,FALSE,5,"Hier",22
"2609",555,11.9,FALSE,5,"Hier",22
"2610",303,6.65,FALSE,5,"Hier",22
"2611",1416,32.02,TRUE,1,"Fuzzy",22
"2612",1353,30.65,FALSE,1,"Fuzzy",22
"2613",1333,30.22,FALSE,1,"Fuzzy",22
"2614",1279,29.07,FALSE,1,"Fuzzy",22
"2615",1227,27.95,FALSE,1,"Fuzzy",22
"2616",1079,24.53,FALSE,1,"Fuzzy",22
"2617",1047,23.77,FALSE,1,"Fuzzy",22
"2618",726,16.07,TRUE,2,"Fuzzy",22
"2619",596,13.33,FALSE,2,"Fuzzy",22
"2620",303,6.65,FALSE,2,"Fuzzy",22
"2621",1324,29.62,TRUE,3,"Fuzzy",22
"2622",955,21.33,FALSE,3,"Fuzzy",22
"2623",863,19.38,FALSE,3,"Fuzzy",22
"2624",664,15.25,FALSE,3,"Fuzzy",22
"2625",1402,30.08,TRUE,4,"Fuzzy",22
"2626",1228,26.02,FALSE,4,"Fuzzy",22
"2627",1147,24.38,FALSE,4,"Fuzzy",22
"2628",1128,24.02,FALSE,4,"Fuzzy",22
"2629",1100,23.47,FALSE,4,"Fuzzy",22
"2630",955,20.72,FALSE,4,"Fuzzy",22
"2631",787,16.8,FALSE,4,"Fuzzy",22
"2632",407,8.9,FALSE,4,"Fuzzy",22
"2633",975,21.58,TRUE,5,"Fuzzy",22
"2634",966,21.38,FALSE,5,"Fuzzy",22
"2635",947,20.93,FALSE,5,"Fuzzy",22
"2636",920,20.35,FALSE,5,"Fuzzy",22
